time,corridor_id,train,chainage,arc
53.337803,1,252,29.135816,(157-29)
53.341187,1,248,12.915985,(171-132)
53.341187,1,248,12.915985,(171-132)
53.341187,1,248,12.915985,(171-132)
53.349946,0,247,13.591156,(24-20)
53.350831,0,253,35.675178,(15-13)
53.356617,1,252,28.695816,(157-29)
53.357171,0,249,4.991730,(25-20)
53.357753,0,243,27.157538,(17-14)
53.357753,0,243,27.157538,(17-14)
53.360306,1,248,12.475985,(171-132)
53.360306,1,248,12.475985,(171-132)
53.360306,1,248,12.475985,(171-132)
53.364275,1,244,0.000000,(220-173)
53.365948,0,243,27.485316,(17-14)
53.367247,0,240,44.051588,(4-4)
53.367247,0,240,44.051588,(4-4)
53.373043,0,247,13.253353,(24-20)
53.376973,1,251,12.866108,(172-131)
53.382246,1,254,36.636246,(160-120)
53.382710,1,248,12.295291,(171-132)
53.382710,1,248,12.295291,(171-132)
53.382710,1,248,12.295291,(171-132)
53.387746,1,254,36.196246,(160-120)
53.393640,1,251,12.915985,(170-130)
53.393725,0,243,28.318649,(16-13)
53.396275,0,240,45.212700,(11-10)
53.403217,1,255,0.000000,(176-135)
53.406778,0,240,45.652700,(11-10)
53.409549,1,254,34.452016,(160-120)
53.413646,1,254,34.124238,(160-120)
53.415725,0,243,28.758649,(16-13)
53.417457,0,240,46.140770,(10-8)
53.418771,0,243,28.819566,(16-13)
53.421260,0,240,46.324491,(9-9)
53.423445,0,256,45.262700,(5-4)
53.426394,0,240,46.580770,(9-9)
53.429148,1,251,13.355985,(170-130)
53.429962,0,240,46.764491,(9-9)
53.431584,0,246,19.228647,(20-16)
53.431584,0,246,19.228647,(20-16)
53.431979,0,247,11.521131,(24-20)
53.438725,1,255,0.440000,(176-135)
53.440111,0,256,45.212700,(4-3)
53.446549,0,243,29.097344,(16-13)
53.453605,0,246,20.109487,(20-16)
53.461120,0,246,20.389758,(19-15)
53.464011,0,256,44.966492,(4-3)
53.474387,1,252,23.046178,(157-29)
53.475620,0,256,44.772700,(4-3)
53.476211,0,246,20.818076,(19-15)
53.484999,0,253,30.308455,(15-13)
53.484999,0,253,30.308455,(15-13)
53.492286,0,259,62.958626,(13-7)
53.492877,0,250,20.439758,(18-16)
53.496980,1,254,29.957571,(158-119)
53.505712,0,253,29.479938,(15-13)
53.505712,0,253,29.479938,(15-13)
53.507386,0,240,51.879366,(9-9)
53.509160,0,246,21.198539,(19-15)
53.509544,0,250,20.389758,(20-17)
53.512487,1,251,16.171507,(170-130)
53.512487,1,251,16.171507,(170-130)
53.514027,0,253,29.147344,(218-171)
53.514085,1,252,20.867603,(35-28)
53.516250,1,251,16.357659,(170-130)
53.518980,1,254,29.518271,(158-119)
53.521744,1,254,29.463073,(158-119)
53.523840,0,253,28.754624,(216-14)
53.525027,0,253,28.707167,(216-14)
53.526235,1,252,20.427603,(35-28)
53.534556,0,256,43.040477,(4-3)
53.534740,0,253,28.318649,(17-15)
53.534840,0,253,28.314624,(17-15)
53.541598,1,251,17.397280,(187-146)
53.541693,0,243,29.097344,(16-13)
53.543129,1,251,17.445248,(188-147)
53.545052,0,250,19.949758,(20-17)
53.545740,0,253,27.878649,(17-15)
53.549522,1,254,29.185737,(158-119)
53.558360,0,243,29.147344,(15-2)
53.558696,1,251,17.837280,(188-147)
53.560655,1,251,17.874269,(189-25)
53.561267,1,251,17.885248,(189-25)
53.561789,1,251,17.894407,(31-26)
53.564952,0,247,6.202230,(24-20)
53.564952,0,247,6.202230,(24-20)
53.570457,1,252,19.723581,(35-28)
53.585889,1,251,18.103497,(31-26)
53.587760,0,247,5.289911,(24-20)
53.593868,0,243,29.587344,(15-2)
53.594373,0,247,5.041119,(26-21)
53.594841,0,240,58.875796,(9-9)
53.599513,1,255,8.113527,(176-135)
53.599513,1,255,8.113527,(176-135)
53.602344,1,255,8.332046,(176-135)
53.603989,0,250,18.217536,(20-17)
53.609065,0,247,4.601119,(26-21)
53.613261,0,256,39.892266,(4-3)
53.613261,0,256,39.892266,(4-3)
53.621456,0,256,39.564488,(4-3)
53.625731,0,249,4.991730,(25-20)
53.625731,1,252,19.723581,(35-28)
53.633703,1,255,10.414174,(175-133)
53.641620,1,255,10.827883,(173-132)
53.642154,1,255,10.854174,(173-132)
53.642398,0,249,5.041119,(24-19)
53.643315,0,247,4.178800,(26-21)
53.649233,0,256,38.731155,(3-1)
53.651193,1,255,11.267883,(173-132)
53.652805,0,243,31.319566,(15-2)
53.666724,0,250,15.708107,(20-17)
53.666724,0,250,15.708107,(20-17)
53.671233,0,256,38.291155,(3-1)
53.674919,0,250,15.380329,(20-17)
53.675047,0,256,38.214875,(1-2)
53.677032,0,256,38.175178,(1-2)
53.677906,0,249,5.481119,(24-19)
53.682463,1,255,12.245291,(172-131)
53.682498,0,253,22.408323,(17-15)
53.682498,0,253,22.408323,(17-15)
53.690692,0,253,22.080545,(17-15)
53.699692,1,255,12.589014,(172-131)
53.702697,0,250,14.546996,(21-18)
53.704810,0,256,37.897400,(1-2)
53.704963,1,255,12.684208,(172-131)
53.705952,0,240,63.320241,(9-9)
53.714509,0,259,54.069737,(13-7)
53.716714,1,252,18.233581,(34-27)
53.717199,1,252,18.217624,(33-23)
53.718470,0,253,21.247212,(18-16)
53.721630,1,248,12.295291,(171-132)
53.721630,1,248,12.295291,(171-132)
53.721630,1,248,12.295291,(171-132)
53.724697,0,250,14.111490,(21-18)
53.727470,1,255,12.866108,(172-131)
53.728755,0,250,14.031156,(22-19)
53.729256,0,250,14.021131,(22-19)
53.729279,1,252,18.378457,(33-23)
53.729707,1,252,18.384509,(33-23)
53.730286,0,252,0.000000,(28-22)
53.730286,1,252,18.392755,(28-22)
53.736842,0,249,7.213341,(24-19)
53.738297,1,248,12.245291,(173-133)
53.738297,1,248,12.245291,(173-133)
53.738297,1,248,12.245291,(173-133)
53.740470,0,253,20.807212,(18-16)
53.741386,0,252,0.440000,(28-22)
53.744954,0,253,20.717536,(18-16)
53.746373,1,251,18.103497,(31-26)
53.757034,0,250,13.743353,(22-19)
53.757137,0,246,21.198539,(19-15)
53.763040,1,251,18.153497,(32-27)
53.769041,0,259,49.707144,(13-7)
53.771553,1,251,18.217624,(34-28)
53.771553,1,251,18.217624,(34-28)
53.772732,0,253,20.439758,(18-16)
53.773256,1,251,18.233581,(35-29)
53.773256,1,251,18.233581,(35-29)
53.773803,0,246,21.247212,(17-14)
53.773805,1,248,11.805291,(173-133)
53.773805,1,248,11.805291,(173-133)
53.773805,1,248,11.805291,(173-133)
53.777111,0,252,2.157144,(28-22)
53.780592,1,251,18.314269,(35-29)
