seed,after_deadlock,after_dl_time,after_throughput,after_drained_clear,before_deadlock,before_dl_time,before_throughput,before_drained_clear
102657,1,19.00,0.0000,0,,,,
102658,0,200.00,6.0476,1,,,,
102659,0,196.00,5.9643,1,,,,
102660,0,195.00,5.8214,1,,,,
102661,1,137.00,4.0536,0,,,,
102662,0,199.00,6.2798,1,,,,
102663,0,195.00,5.9405,1,,,,
102664,0,196.00,6.3214,1,,,,
102665,1,152.00,4.3274,0,,,,
102666,1,6.00,0.0000,0,,,,
102667,0,194.00,5.7976,1,,,,
102668,0,197.00,5.9881,1,,,,
102669,0,195.00,5.8869,1,,,,
102670,0,196.00,5.8869,1,,,,
102671,0,195.00,5.9821,1,,,,
102672,0,195.00,5.9167,1,,,,
102673,1,94.00,2.4524,0,,,,
102674,0,195.00,6.0536,1,,,,
102675,0,195.00,5.9226,1,,,,
102676,1,118.00,3.1548,0,,,,
102677,0,195.00,5.6905,1,,,,
102678,0,196.00,5.9940,1,,,,
102679,0,196.00,6.2500,1,,,,
102680,0,201.00,5.6607,1,,,,
102681,1,91.00,2.3929,0,,,,
102682,1,168.00,5.2321,0,,,,
102683,0,195.00,5.9702,1,,,,
102684,0,194.00,6.1310,1,,,,
102685,0,195.00,5.6905,1,,,,
102686,1,69.00,1.6548,0,,,,
102687,1,47.00,0.7738,0,,,,
102688,0,197.00,5.8988,1,,,,
102689,0,200.00,6.2262,1,,,,
102690,1,79.00,1.8036,0,,,,
102691,0,197.00,5.6369,1,,,,
102692,0,197.00,6.1429,1,,,,
102693,0,195.00,6.0238,1,,,,
102694,0,195.00,6.2143,1,,,,
102695,0,194.00,5.9286,1,,,,
102696,0,195.00,5.7143,1,,,,
102697,0,195.00,6.0536,1,,,,
102698,0,195.00,6.0000,1,,,,
102699,0,194.00,5.9226,1,,,,
102700,0,194.00,5.9226,1,,,,
102701,0,195.00,5.8631,1,,,,
102702,0,195.00,6.0655,1,,,,
102703,0,194.00,5.9583,1,,,,
102704,0,197.00,6.1071,1,,,,
102705,1,148.00,4.3571,0,,,,
102706,0,194.00,5.8393,1,,,,
102707,0,197.00,6.3274,1,,,,
102708,0,197.00,5.8393,1,,,,
102709,0,195.00,6.2679,1,,,,
102710,0,196.00,6.2381,1,,,,
102711,0,196.00,6.3036,1,,,,
102712,0,196.00,5.9048,1,,,,
102713,0,194.00,6.1012,1,,,,
102714,0,196.00,5.8571,1,,,,
102715,1,46.00,0.7500,0,,,,
102716,0,196.00,5.5536,1,,,,
102717,0,195.00,5.6012,1,,,,
102718,1,122.00,3.3214,0,,,,
102719,0,198.00,5.9405,1,,,,
102720,0,195.00,6.0714,1,,,,
102721,0,197.00,6.2262,1,,,,
102722,0,195.00,5.7976,1,,,,
102723,0,196.00,5.9762,1,,,,
102724,0,195.00,6.1786,1,,,,
102725,0,195.00,5.9048,1,,,,
102726,1,139.00,3.9107,0,,,,
102727,0,194.00,6.2381,1,,,,
102728,0,198.00,6.0595,1,,,,
102729,0,194.00,6.0774,1,,,,
102730,0,195.00,5.9405,1,,,,
102731,0,196.00,5.5298,1,,,,
102732,0,195.00,6.1607,1,,,,
102733,0,195.00,5.7440,1,,,,
102734,1,162.00,4.8571,0,,,,
102735,1,32.00,0.2560,0,,,,
102736,0,195.00,5.9762,1,,,,
102737,1,61.00,1.2976,0,,,,
102738,0,195.00,5.8869,1,,,,
102739,0,195.00,5.8393,1,,,,
102740,0,195.00,6.1310,1,,,,
102741,0,195.00,5.9464,1,,,,
102742,1,43.00,0.6548,0,,,,
102743,0,197.00,6.1012,1,,,,
102744,0,195.00,5.7381,1,,,,
102745,0,195.00,5.8036,1,,,,
102746,0,198.00,6.3333,1,,,,
102747,0,202.00,6.2619,1,,,,
102748,0,195.00,6.1131,1,,,,
102749,1,33.00,0.3036,0,,,,
102750,0,195.00,5.8393,1,,,,
102751,0,196.00,6.0595,1,,,,
102752,1,5.00,0.0000,0,,,,
102753,0,196.00,5.9167,1,,,,
102754,0,196.00,5.7560,1,,,,
102755,0,195.00,6.0774,1,,,,
102756,0,196.00,5.9048,1,,,,
102757,0,199.00,6.1429,1,,,,
102758,1,158.00,4.5476,0,,,,
102759,0,195.00,5.7619,1,,,,
102760,0,196.00,5.7798,1,,,,
102761,0,195.00,6.1310,1,,,,
102762,0,195.00,5.8333,1,,,,
102763,0,195.00,6.0595,1,,,,
102764,0,195.00,5.9821,1,,,,
102765,0,195.00,5.9524,1,,,,
102766,0,197.00,6.2976,1,,,,
102767,1,174.00,5.4405,0,,,,
102768,0,198.00,6.2857,1,,,,
102769,1,98.00,2.5060,0,,,,
102770,1,135.00,3.8214,0,,,,
102771,0,195.00,5.8512,1,,,,
102772,1,30.00,0.1488,0,,,,
102773,0,195.00,5.7440,1,,,,
102774,0,195.00,6.0833,1,,,,
102775,0,196.00,6.0893,1,,,,
102776,0,196.00,5.8869,1,,,,
102777,0,197.00,5.9881,1,,,,
102778,0,202.00,6.3155,1,,,,
102779,0,197.00,5.9940,1,,,,
102780,0,196.00,6.1310,1,,,,
102781,1,113.00,3.2321,0,,,,
102782,1,170.00,5.3333,0,,,,
102783,0,195.00,5.9762,1,,,,
102784,0,195.00,5.9464,1,,,,
102785,0,195.00,6.0893,1,,,,
102786,0,196.00,6.0714,1,,,,
102787,0,196.00,6.2083,1,,,,
102788,0,195.00,5.6726,1,,,,
102789,0,196.00,6.1190,1,,,,
102790,0,196.00,6.1488,1,,,,
102791,0,198.00,5.8571,1,,,,
102792,0,194.00,6.1071,1,,,,
102793,0,196.00,6.1310,1,,,,
102794,0,195.00,5.7679,1,,,,
102795,0,196.00,6.0774,1,,,,
102796,0,197.00,6.1667,1,,,,
102797,0,196.00,6.1071,1,,,,
102798,0,198.00,6.0774,1,,,,
102799,0,195.00,5.8631,1,,,,
102800,0,196.00,5.8274,1,,,,
102801,0,195.00,6.2381,1,,,,
102802,0,195.00,5.8214,1,,,,
102803,0,196.00,6.1726,1,,,,
102804,0,195.00,5.9762,1,,,,
102805,0,194.00,5.8869,1,,,,
102806,1,177.00,5.7440,0,,,,
102807,0,195.00,5.9405,1,,,,
102808,0,196.00,5.7857,1,,,,
102809,0,196.00,5.8750,1,,,,
102810,0,198.00,5.8690,1,,,,
102811,1,94.00,2.4167,0,,,,
102812,0,196.00,5.8631,1,,,,
102813,0,196.00,5.7500,1,,,,
102814,1,143.00,4.2679,0,,,,
102815,0,195.00,5.6250,1,,,,
102816,0,194.00,5.7798,1,,,,
102817,0,198.00,5.9226,1,,,,
102818,0,196.00,6.1012,1,,,,
102819,0,196.00,5.7798,1,,,,
102820,0,196.00,6.0000,1,,,,
102821,0,195.00,5.8690,1,,,,
102822,0,195.00,6.0476,1,,,,
102823,0,195.00,5.8393,1,,,,
102824,0,196.00,6.1071,1,,,,
102825,0,194.00,6.2381,1,,,,
102826,0,196.00,6.0595,1,,,,
102827,0,195.00,6.1429,1,,,,
102828,0,200.00,6.0179,1,,,,
102829,0,199.00,5.6905,1,,,,
102830,0,196.00,5.9643,1,,,,
102831,0,197.00,5.6964,1,,,,
102832,0,194.00,5.9881,1,,,,
102833,0,194.00,5.5893,1,,,,
102834,1,187.00,5.7381,0,,,,
102835,0,200.00,5.9405,1,,,,
102836,1,70.00,1.5774,0,,,,
102837,0,195.00,6.1429,1,,,,
102838,0,195.00,5.8929,1,,,,
102839,0,196.00,5.9881,1,,,,
102840,0,197.00,5.8333,1,,,,
102841,0,196.00,6.2202,1,,,,
102842,0,197.00,6.1250,1,,,,
102843,0,196.00,5.9524,1,,,,
102844,0,195.00,5.8333,1,,,,
102845,0,194.00,6.0179,1,,,,
102846,1,119.00,3.3393,0,,,,
102847,0,194.00,5.9940,1,,,,
102848,1,42.00,0.6012,0,,,,
102849,0,194.00,5.9464,1,,,,
102850,0,196.00,5.9345,1,,,,
102851,1,172.00,5.2262,0,,,,
102852,1,62.00,1.2976,0,,,,
102853,0,197.00,6.1786,1,,,,
102854,0,198.00,6.1726,1,,,,
102855,1,138.00,4.1488,0,,,,
102856,0,200.00,6.0655,1,,,,
102857,1,138.00,3.8988,0,,,,
102858,1,110.00,3.1131,0,,,,
102859,0,197.00,6.0655,1,,,,
102860,0,194.00,5.8095,1,,,,
102861,0,195.00,5.9405,1,,,,
102862,0,195.00,6.0774,1,,,,
102863,0,194.00,5.9405,1,,,,
102864,0,194.00,6.0298,1,,,,
102865,1,187.00,5.8512,0,,,,
102866,0,201.00,6.1964,1,,,,
102867,0,196.00,6.0298,1,,,,
102868,0,195.00,5.7500,1,,,,
102869,0,195.00,5.9286,1,,,,
102870,0,195.00,5.9702,1,,,,
102871,0,200.00,6.1429,1,,,,
102872,0,197.00,6.2560,1,,,,
102873,0,195.00,6.1369,1,,,,
102874,0,196.00,6.0476,1,,,,
102875,0,197.00,5.8512,1,,,,
102876,0,195.00,5.9643,1,,,,
102877,0,197.00,5.7202,1,,,,
102878,1,165.00,4.9405,0,,,,
102879,0,196.00,5.7738,1,,,,
102880,1,124.00,3.3333,0,,,,
102881,0,200.00,6.0536,1,,,,
102882,0,195.00,6.1310,1,,,,
102883,0,195.00,5.9464,1,,,,
102884,1,97.00,2.5833,0,,,,
102885,0,195.00,5.8393,1,,,,
102886,0,194.00,6.0595,1,,,,
102887,0,195.00,5.8036,1,,,,
102888,0,195.00,6.1905,1,,,,
102889,0,199.00,6.2143,1,,,,
102890,1,163.00,5.1607,0,,,,
102891,0,194.00,5.9702,1,,,,
102892,1,81.00,1.9464,0,,,,
102893,0,194.00,5.8274,1,,,,
102894,0,195.00,6.1845,1,,,,
102895,0,195.00,6.1429,1,,,,
102896,0,195.00,5.8333,1,,,,
102897,0,197.00,5.9643,1,,,,
102898,0,200.00,6.1607,1,,,,
102899,0,195.00,5.8571,1,,,,
102900,0,194.00,5.8393,1,,,,
102901,0,196.00,6.0774,1,,,,
102902,0,196.00,6.1845,1,,,,
102903,1,48.00,0.7500,0,,,,
102904,1,90.00,2.2202,0,,,,
102905,0,195.00,5.7798,1,,,,
102906,0,195.00,6.1667,1,,,,
102907,0,194.00,5.7440,1,,,,
102908,0,195.00,5.8929,1,,,,
102909,1,32.00,0.2381,0,,,,
102910,1,102.00,2.8512,0,,,,
102911,0,195.00,6.0655,1,,,,
102912,1,53.00,1.0060,0,,,,
102913,1,84.00,2.1190,0,,,,
102914,0,194.00,6.0476,1,,,,
102915,0,195.00,5.7798,1,,,,
102916,1,21.00,0.0000,0,,,,
102917,0,194.00,5.9107,1,,,,
102918,1,47.00,0.8095,0,,,,
102919,0,195.00,5.9405,1,,,,
102920,0,195.00,5.8869,1,,,,
102921,0,197.00,5.5833,1,,,,
102922,0,195.00,5.9048,1,,,,
102923,0,194.00,5.9345,1,,,,
102924,0,197.00,5.7798,1,,,,
102925,1,141.00,4.2143,0,,,,
102926,0,195.00,5.9345,1,,,,
102927,0,195.00,5.9702,1,,,,
102928,0,196.00,5.8452,1,,,,
102929,0,195.00,5.9643,1,,,,
102930,0,194.00,6.0476,1,,,,
102931,0,195.00,5.8750,1,,,,
102932,0,195.00,6.1905,1,,,,
102933,0,194.00,5.9048,1,,,,
102934,0,194.00,5.8929,1,,,,
102935,0,196.00,6.2440,1,,,,
102936,0,196.00,6.2976,1,,,,
102937,1,155.00,4.6310,0,,,,
102938,0,197.00,6.0000,1,,,,
102939,1,164.00,5.0238,0,,,,
102940,0,197.00,6.1845,1,,,,
102941,0,198.00,5.6607,1,,,,
102942,0,195.00,6.0655,1,,,,
102943,1,185.00,5.6905,0,,,,
102944,1,29.00,0.1190,0,,,,
102945,0,196.00,6.1369,1,,,,
102946,0,196.00,5.8036,1,,,,
102947,0,198.00,6.1726,1,,,,
102948,0,194.00,5.9940,1,,,,
102949,0,201.00,6.2202,1,,,,
102950,0,194.00,6.0298,1,,,,
102951,1,125.00,3.2917,0,,,,
102952,0,195.00,6.0000,1,,,,
102953,0,196.00,5.6548,1,,,,
102954,0,197.00,6.0893,1,,,,
102955,0,194.00,5.9702,1,,,,
102956,1,101.00,2.7500,0,,,,
102957,1,49.00,0.8571,0,,,,
102958,0,195.00,5.7857,1,,,,
102959,0,200.00,6.2083,1,,,,
102960,1,102.00,2.8393,0,,,,
102961,1,75.00,1.8631,0,,,,
102962,0,196.00,5.6607,1,,,,
102963,0,194.00,6.1488,1,,,,
102964,0,196.00,6.1964,1,,,,
102965,1,86.00,1.9881,0,,,,
102966,0,195.00,6.0952,1,,,,
102967,1,175.00,5.5417,0,,,,
102968,0,196.00,5.9167,1,,,,
102969,1,169.00,5.1607,0,,,,
102970,0,195.00,5.8750,1,,,,
102971,0,196.00,6.1964,1,,,,
102972,1,115.00,3.0298,0,,,,
102973,1,192.00,6.0357,0,,,,
102974,0,195.00,5.8571,1,,,,
102975,0,194.00,6.2500,1,,,,
102976,0,198.00,6.1548,1,,,,
102977,0,195.00,5.9524,1,,,,
102978,0,197.00,6.1667,1,,,,
102979,0,195.00,6.0000,1,,,,
102980,0,203.00,6.1667,1,,,,
102981,0,197.00,6.0119,1,,,,
102982,0,200.00,6.2202,1,,,,
102983,0,197.00,6.0119,1,,,,
102984,0,196.00,5.7857,1,,,,
102985,1,26.00,0.0357,0,,,,
102986,0,195.00,5.9643,1,,,,
102987,0,195.00,5.7976,1,,,,
102988,0,194.00,5.8750,1,,,,
102989,1,32.00,0.2440,0,,,,
102990,0,195.00,5.8333,1,,,,
102991,0,197.00,6.0298,1,,,,
102992,0,195.00,6.1845,1,,,,
102993,0,194.00,6.0595,1,,,,
102994,0,195.00,5.9940,1,,,,
102995,0,194.00,5.9048,1,,,,
102996,0,196.00,6.2440,1,,,,
102997,0,195.00,5.8750,1,,,,
102998,0,195.00,6.0298,1,,,,
102999,0,196.00,5.7857,1,,,,
103000,0,197.00,5.8333,1,,,,
103001,0,200.00,6.0476,1,,,,
103002,0,195.00,5.8036,1,,,,
103003,1,190.00,5.9583,0,,,,
103004,0,196.00,5.9286,1,,,,
103005,1,103.00,2.9702,0,,,,
103006,1,64.00,1.2560,0,,,,
103007,0,199.00,6.1964,1,,,,
103008,1,185.00,5.5714,0,,,,
103009,0,194.00,5.7738,1,,,,
103010,0,195.00,5.7857,1,,,,
103011,0,195.00,5.9464,1,,,,
103012,0,196.00,5.9643,1,,,,
103013,0,196.00,6.1250,1,,,,
103014,0,195.00,5.9167,1,,,,
103015,0,196.00,6.0655,1,,,,
103016,0,195.00,5.6369,1,,,,
103017,0,195.00,5.7679,1,,,,
103018,0,195.00,5.8988,1,,,,
103019,0,195.00,6.0595,1,,,,
103020,0,196.00,6.1131,1,,,,
103021,0,194.00,6.0179,1,,,,
103022,0,197.00,5.6964,1,,,,
103023,0,195.00,6.2798,1,,,,
103024,0,197.00,6.0536,1,,,,
103025,0,195.00,5.8214,1,,,,
103026,0,195.00,6.0298,1,,,,
103027,0,195.00,5.8810,1,,,,
103028,0,196.00,6.0000,1,,,,
103029,0,198.00,5.8571,1,,,,
103030,0,195.00,5.8929,1,,,,
103031,0,195.00,6.0774,1,,,,
103032,0,195.00,5.8036,1,,,,
103033,1,13.00,0.0000,0,,,,
103034,0,199.00,5.6845,1,,,,
103035,0,195.00,5.9821,1,,,,
103036,0,197.00,5.9583,1,,,,
103037,0,200.00,6.2083,1,,,,
103038,0,197.00,5.7798,1,,,,
103039,1,193.00,6.0060,0,,,,
103040,0,195.00,6.2976,1,,,,
103041,0,195.00,6.0000,1,,,,
103042,0,195.00,5.8512,1,,,,
103043,0,197.00,5.9821,1,,,,
103044,1,81.00,1.9702,0,,,,
103045,0,195.00,6.1310,1,,,,
103046,0,195.00,6.1488,1,,,,
103047,0,195.00,5.8869,1,,,,
103048,0,200.00,6.0060,1,,,,
103049,0,195.00,5.9940,1,,,,
103050,1,70.00,1.6012,0,,,,
103051,1,66.00,1.4107,0,,,,
103052,0,199.00,6.0595,1,,,,
103053,1,148.00,4.3988,0,,,,
103054,1,121.00,3.3571,0,,,,
103055,1,129.00,3.6845,0,,,,
103056,0,195.00,5.8333,1,,,,
103057,0,195.00,5.9345,1,,,,
103058,0,197.00,6.1488,1,,,,
103059,0,198.00,6.1369,1,,,,
103060,0,197.00,5.8690,1,,,,
103061,0,194.00,5.9167,1,,,,
103062,1,141.00,4.2024,0,,,,
103063,0,196.00,6.1607,1,,,,
103064,1,93.00,2.3869,0,,,,
103065,0,196.00,5.8869,1,,,,
103066,0,196.00,5.7500,1,,,,
103067,0,195.00,5.7321,1,,,,
103068,0,194.00,6.0536,1,,,,
103069,0,195.00,5.4762,1,,,,
103070,0,195.00,6.0357,1,,,,
103071,0,194.00,5.6071,1,,,,
103072,0,196.00,6.2321,1,,,,
103073,1,142.00,4.0774,0,,,,
103074,0,197.00,5.9583,1,,,,
103075,1,85.00,2.1845,0,,,,
103076,0,195.00,5.8571,1,,,,
103077,0,195.00,6.0476,1,,,,
103078,0,195.00,6.0774,1,,,,
103079,0,196.00,5.8869,1,,,,
103080,0,197.00,6.1369,1,,,,
103081,0,197.00,5.6726,1,,,,
103082,0,195.00,6.0833,1,,,,
103083,0,194.00,5.7798,1,,,,
103084,1,120.00,3.3036,0,,,,
103085,0,195.00,5.9583,1,,,,
103086,0,198.00,5.9762,1,,,,
103087,1,143.00,4.2976,0,,,,
103088,1,187.00,5.7857,0,,,,
103089,0,197.00,5.9881,1,,,,
103090,1,153.00,4.5774,0,,,,
103091,0,199.00,5.6369,1,,,,
103092,0,195.00,6.1250,1,,,,
103093,0,195.00,5.8929,1,,,,
103094,0,195.00,5.9048,1,,,,
103095,0,195.00,6.0417,1,,,,
103096,0,195.00,5.7262,1,,,,
103097,0,196.00,5.9643,1,,,,
103098,0,195.00,5.5774,1,,,,
103099,0,196.00,6.1310,1,,,,
103100,0,196.00,6.1190,1,,,,
103101,0,195.00,5.9702,1,,,,
103102,1,98.00,2.6131,0,,,,
103103,0,194.00,6.0417,1,,,,
103104,0,195.00,5.7143,1,,,,
103105,0,196.00,5.7381,1,,,,
103106,0,195.00,6.0952,1,,,,
103107,1,134.00,3.8869,0,,,,
103108,0,194.00,6.1488,1,,,,
103109,0,195.00,5.9702,1,,,,
103110,1,175.00,5.1190,0,,,,
103111,0,195.00,6.0357,1,,,,
103112,0,196.00,6.0417,1,,,,
103113,0,196.00,5.9821,1,,,,
103114,0,195.00,5.9048,1,,,,
103115,0,195.00,6.0179,1,,,,
103116,0,194.00,5.9881,1,,,,
103117,0,197.00,6.1548,1,,,,
103118,0,197.00,6.0060,1,,,,
103119,0,194.00,5.8571,1,,,,
103120,0,195.00,6.0655,1,,,,
103121,0,196.00,6.0655,1,,,,
103122,1,151.00,4.4762,0,,,,
103123,0,197.00,6.2202,1,,,,
103124,0,197.00,6.0833,1,,,,
103125,1,94.00,2.4226,0,,,,
103126,0,195.00,6.1310,1,,,,
103127,0,194.00,5.8690,1,,,,
103128,0,195.00,5.9286,1,,,,
103129,0,197.00,5.7321,1,,,,
103130,0,196.00,5.9940,1,,,,
103131,0,195.00,6.0238,1,,,,
103132,0,197.00,6.0298,1,,,,
103133,0,196.00,6.0119,1,,,,
103134,1,125.00,3.5298,0,,,,
103135,1,166.00,4.9524,0,,,,
103136,0,195.00,5.5714,1,,,,
103137,0,197.00,5.9405,1,,,,
103138,0,194.00,5.8988,1,,,,
103139,0,194.00,6.1905,1,,,,
103140,0,196.00,6.1845,1,,,,
103141,1,111.00,3.0893,0,,,,
103142,0,195.00,5.9940,1,,,,
103143,0,195.00,6.2857,1,,,,
103144,0,196.00,5.7381,1,,,,
103145,0,197.00,6.1250,1,,,,
103146,0,195.00,6.0000,1,,,,
103147,0,201.00,6.2857,1,,,,
103148,0,196.00,5.6845,1,,,,
103149,1,129.00,3.5298,0,,,,
103150,1,85.00,2.0714,0,,,,
103151,0,195.00,5.9643,1,,,,
103152,1,135.00,3.9940,0,,,,
103153,1,152.00,4.6429,0,,,,
103154,0,196.00,5.9167,1,,,,
103155,0,195.00,5.9048,1,,,,
103156,0,195.00,5.7976,1,,,,
103157,0,196.00,6.2738,1,,,,
103158,0,195.00,5.9048,1,,,,
103159,0,196.00,5.9821,1,,,,
103160,0,194.00,5.9345,1,,,,
103161,0,195.00,6.1548,1,,,,
103162,0,195.00,5.8810,1,,,,
103163,0,195.00,5.7857,1,,,,
103164,1,182.00,5.7381,0,,,,
103165,0,198.00,6.1667,1,,,,
103166,1,68.00,1.5893,0,,,,
103167,1,93.00,2.4107,0,,,,
103168,1,96.00,2.3690,0,,,,
103169,0,195.00,5.6905,1,,,,
103170,0,194.00,5.9940,1,,,,
103171,1,74.00,1.8333,0,,,,
103172,0,195.00,5.8452,1,,,,
103173,0,195.00,6.0595,1,,,,
103174,0,195.00,5.9167,1,,,,
103175,0,196.00,5.8750,1,,,,
103176,0,195.00,5.8631,1,,,,
103177,1,33.00,0.2857,0,,,,
103178,1,74.00,1.7560,0,,,,
103179,0,198.00,5.9524,1,,,,
103180,0,195.00,5.8631,1,,,,
103181,1,142.00,4.3571,0,,,,
103182,0,199.00,6.0417,1,,,,
103183,0,198.00,5.8810,1,,,,
103184,0,196.00,6.1131,1,,,,
103185,1,162.00,5.0536,0,,,,
103186,0,196.00,6.0714,1,,,,
103187,0,196.00,5.9643,1,,,,
103188,0,195.00,6.3393,1,,,,
103189,0,196.00,5.8393,1,,,,
103190,0,195.00,6.0238,1,,,,
103191,0,195.00,5.9940,1,,,,
103192,1,170.00,5.0714,0,,,,
103193,0,194.00,5.9286,1,,,,
103194,0,197.00,5.8631,1,,,,
103195,0,194.00,6.2381,1,,,,
103196,0,195.00,5.8810,1,,,,
103197,0,196.00,5.9464,1,,,,
103198,0,196.00,5.9286,1,,,,
103199,0,194.00,5.9048,1,,,,
103200,1,98.00,2.7024,0,,,,
103201,0,194.00,5.9821,1,,,,
103202,0,195.00,5.6786,1,,,,
103203,0,195.00,6.1964,1,,,,
103204,0,197.00,5.6012,1,,,,
103205,0,194.00,5.8869,1,,,,
103206,0,196.00,5.9345,1,,,,
103207,0,194.00,6.1488,1,,,,
103208,0,195.00,5.9226,1,,,,
103209,0,195.00,5.7262,1,,,,
103210,1,165.00,4.9881,0,,,,
103211,0,194.00,5.9524,1,,,,
103212,0,195.00,6.2262,1,,,,
103213,0,195.00,5.8690,1,,,,
103214,0,197.00,5.9405,1,,,,
103215,1,156.00,4.5833,0,,,,
103216,1,24.00,0.0000,0,,,,
103217,0,197.00,6.0536,1,,,,
103218,0,194.00,5.8333,1,,,,
103219,1,94.00,2.4464,0,,,,
103220,0,195.00,5.9464,1,,,,
103221,0,195.00,6.1548,1,,,,
103222,0,194.00,5.8393,1,,,,
103223,0,194.00,5.9286,1,,,,
103224,0,195.00,5.8393,1,,,,
103225,0,196.00,6.1012,1,,,,
103226,0,196.00,5.7976,1,,,,
103227,0,197.00,5.9107,1,,,,
103228,0,197.00,6.2321,1,,,,
103229,1,65.00,1.4524,0,,,,
103230,0,195.00,5.9107,1,,,,
103231,0,194.00,6.1310,1,,,,
103232,0,196.00,5.8571,1,,,,
103233,0,195.00,6.0238,1,,,,
103234,0,195.00,5.9583,1,,,,
103235,0,195.00,6.0833,1,,,,
103236,1,126.00,3.5536,0,,,,
103237,0,195.00,6.0357,1,,,,
103238,0,196.00,5.6429,1,,,,
103239,0,196.00,5.9167,1,,,,
103240,1,72.00,1.7202,0,,,,
103241,0,199.00,6.1905,1,,,,
103242,1,34.00,0.3512,0,,,,
103243,0,198.00,6.1488,1,,,,
103244,0,195.00,6.0833,1,,,,
103245,1,163.00,4.8690,0,,,,
103246,0,194.00,5.8036,1,,,,
103247,1,70.00,1.6131,0,,,,
103248,0,197.00,5.9345,1,,,,
103249,1,10.00,0.0000,0,,,,
103250,0,195.00,6.0357,1,,,,
103251,0,198.00,6.0238,1,,,,
103252,0,194.00,5.8393,1,,,,
103253,1,77.00,1.7143,0,,,,
103254,0,196.00,5.9524,1,,,,
103255,0,195.00,5.8095,1,,,,
103256,0,196.00,5.8452,1,,,,
103257,0,195.00,5.9345,1,,,,
103258,0,195.00,5.9524,1,,,,
103259,1,162.00,4.8869,0,,,,
103260,0,199.00,5.8810,1,,,,
103261,1,118.00,3.2917,0,,,,
103262,1,147.00,4.4107,0,,,,
103263,0,194.00,5.8571,1,,,,
103264,0,195.00,5.8512,1,,,,
103265,1,59.00,1.2262,0,,,,
103266,0,196.00,5.9048,1,,,,
103267,0,195.00,6.1786,1,,,,
103268,0,194.00,5.7024,1,,,,
103269,0,194.00,5.8095,1,,,,
103270,0,195.00,5.8750,1,,,,
103271,0,195.00,6.1012,1,,,,
103272,0,195.00,6.0714,1,,,,
103273,0,198.00,6.0952,1,,,,
103274,0,194.00,5.8333,1,,,,
103275,0,197.00,6.1786,1,,,,
103276,0,196.00,5.7321,1,,,,
103277,0,197.00,5.6964,1,,,,
103278,0,196.00,5.8929,1,,,,
103279,0,195.00,5.9524,1,,,,
103280,1,178.00,5.3929,0,,,,
103281,1,38.00,0.3929,0,,,,
103282,1,59.00,1.1964,0,,,,
103283,0,195.00,5.9226,1,,,,
103284,0,195.00,5.7798,1,,,,
103285,0,195.00,5.6250,1,,,,
103286,0,195.00,5.7798,1,,,,
103287,0,196.00,5.5952,1,,,,
103288,0,194.00,5.7143,1,,,,
103289,0,194.00,5.7381,1,,,,
103290,0,194.00,6.0060,1,,,,
103291,0,195.00,6.1429,1,,,,
103292,0,196.00,6.0238,1,,,,
103293,0,195.00,5.5476,1,,,,
103294,0,195.00,6.1190,1,,,,
103295,0,196.00,6.0000,1,,,,
103296,0,198.00,6.0774,1,,,,
103297,0,196.00,5.8393,1,,,,
103298,0,197.00,5.4583,1,,,,
103299,0,195.00,5.9048,1,,,,
103300,0,195.00,6.1071,1,,,,
103301,0,194.00,5.7024,1,,,,
103302,0,195.00,5.8393,1,,,,
103303,0,196.00,5.8393,1,,,,
103304,1,120.00,3.2976,0,,,,
103305,0,196.00,5.8393,1,,,,
103306,1,31.00,0.2024,0,,,,
103307,0,196.00,5.9702,1,,,,
103308,0,196.00,5.9048,1,,,,
103309,1,67.00,1.2976,0,,,,
103310,0,197.00,6.0774,1,,,,
103311,0,195.00,6.0893,1,,,,
103312,0,195.00,6.1607,1,,,,
103313,0,195.00,6.1131,1,,,,
103314,1,137.00,4.0595,0,,,,
103315,0,196.00,5.7798,1,,,,
103316,1,160.00,4.8988,0,,,,
103317,0,201.00,5.9821,1,,,,
103318,0,195.00,5.6369,1,,,,
103319,0,195.00,5.9107,1,,,,
103320,0,195.00,6.0893,1,,,,
103321,0,195.00,6.0417,1,,,,
103322,0,195.00,5.9167,1,,,,
103323,0,195.00,6.2798,1,,,,
103324,0,194.00,5.9226,1,,,,
103325,0,196.00,5.8155,1,,,,
103326,0,195.00,5.8036,1,,,,
103327,0,195.00,5.9762,1,,,,
103328,0,195.00,5.6310,1,,,,
103329,0,197.00,6.0417,1,,,,
103330,0,196.00,5.8155,1,,,,
103331,1,96.00,2.4226,0,,,,
103332,0,195.00,5.7857,1,,,,
103333,1,174.00,5.3333,0,,,,
103334,0,195.00,5.9405,1,,,,
103335,0,195.00,6.2917,1,,,,
103336,0,195.00,6.0000,1,,,,
103337,0,195.00,6.0833,1,,,,
103338,1,188.00,5.7262,0,,,,
103339,0,196.00,5.8988,1,,,,
103340,0,195.00,5.7619,1,,,,
103341,0,195.00,5.8988,1,,,,
103342,0,197.00,6.0298,1,,,,
103343,0,195.00,6.0714,1,,,,
103344,0,196.00,5.9643,1,,,,
103345,0,196.00,5.7143,1,,,,
103346,0,195.00,6.2738,1,,,,
103347,0,195.00,5.7560,1,,,,
103348,0,195.00,5.9762,1,,,,
103349,0,195.00,5.8393,1,,,,
103350,0,195.00,5.9167,1,,,,
103351,0,196.00,5.8452,1,,,,
103352,0,195.00,6.0357,1,,,,
103353,0,194.00,5.9940,1,,,,
